datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (V),VAb (V),VAc (V),VAtot (V)
2023-03-11 14:15:00,4.690665614,4.753855493,4.744067062,1.687936701,0,1.490898174,3.178562363,0,0,0,0
2023-03-11 14:30:00,4.043001244,4.097049969,4.089253799,1.459333962,0,1.277150531,2.736793217,0,0,0,0
2023-03-11 14:45:00,3.780283638,3.834025375,3.827060849,1.369333675,0,1.190169755,2.559547946,0,0,0,0
2023-03-11 15:00:00,3.87735978,3.932573861,3.924116555,1.403220528,0,1.221940811,2.625644929,0,0,0,0
2023-03-11 15:15:00,3.417362863,3.470012659,3.462156325,1.241571359,0,1.070562055,2.312393448,0,0,0,0
2023-03-11 15:30:00,3.092046685,3.141182793,3.134411382,1.130024781,0,0.961802247,2.09220625,0,0,0,0
2023-03-11 15:45:00,2.653095796,2.696173488,2.691652357,0.974565202,0,0.818127133,1.792458191,0,0,0,0
2023-03-11 16:00:00,2.213205128,2.250189197,2.247278141,0.818720209,0,0.673004766,1.491752906,0,0,0,0
2023-03-11 16:15:00,1.563096844,1.587940513,1.588609632,0.585794831,0,0.455377149,1.04088195,0,0,0,0
2023-03-11 16:30:00,1.144299699,1.160973699,1.161994178,0.43311194,0,0.313717743,0.746923011,0,0,0,0
2023-03-11 16:45:00,0.938141729,0.944353077,0.950882526,0.356369726,0,0.242125289,0.598336986,0,0,0,0
2023-03-11 17:00:00,0.755900618,0.757335696,0.764248578,0.286574056,0,0.176755176,0.463346282,0,0,0,0
2023-03-11 17:15:00,0.605223151,0.604663496,0.61124311,0.223348508,0,0.120574012,0.343820575,0,0,0,0
2023-03-11 17:30:00,0.468581933,0.465737246,0.470738746,0.162928451,0,0.069654328,0.232613128,0,0,0,0
2023-03-11 17:45:00,0.370342512,0.355776461,0.362457839,0.106398666,0,0.028986782,0.125330546,0,0,0,0
2023-03-11 18:00:00,0.316571952,0.281613663,0.256648042,0.061331667,0,0.02262,0.053687949,0,0,0,0
2023-03-11 18:15:00,0.407114291,0.398720783,0.392396018,0.0446,0,0.09174286,0.052160043,0,0,0,0
2023-03-11 18:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 18:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 19:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 19:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 19:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 19:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 20:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 20:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 20:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 20:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 21:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 21:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 21:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 21:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 22:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 22:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 22:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 22:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 23:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 23:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 23:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-11 23:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 00:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 00:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 00:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 00:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 01:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 01:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 01:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 01:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 02:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 02:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 02:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 02:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 03:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 03:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 03:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 03:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 04:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 04:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 04:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 04:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 05:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 05:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 05:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 05:45:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 06:00:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 06:15:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 06:30:00,0.44,0.44,0.45,0.0446,0,0.1081,0.0548,0,0,0,0
2023-03-12 06:45:00,0.36139562,0.344448407,0.301604613,0.044600145,0,0.084892592,0.061523442,0,0,0,0
2023-03-12 07:00:00,0.354480264,0.341916144,0.343781393,0.094386681,0,0.040612265,0.101960935,0,0,0,0
2023-03-12 07:15:00,0.619968671,0.617529218,0.622779518,0.224519687,0,0.124558208,0.349052554,0,0,0,0
2023-03-12 07:30:00,0.725045605,0.723830225,0.730442158,0.26909832,0,0.164279425,0.433068772,0,0,0,0
2023-03-12 07:45:00,1.014637957,1.027396865,1.028063176,0.383655353,0,0.269165126,0.652591239,0,0,0,0
2023-03-12 08:00:00,0.884468182,0.886531207,0.891962652,0.330738631,0,0.22163659,0.552247287,0,0,0,0
2023-03-12 08:15:00,1.089581857,1.099729123,1.101035639,0.407739918,0,0.292242506,0.700086497,0,0,0,0
2023-03-12 08:30:00,1.376652332,1.393390895,1.394460113,0.514130044,0,0.39024656,0.904152203,0,0,0,0
2023-03-12 08:45:00,1.540118639,1.56403317,1.563737795,0.578418853,0,0.448573941,1.027261525,0,0,0,0
2023-03-12 09:00:00,1.421202303,1.442717936,1.441985351,0.533567747,0,0.407191215,0.94056142,0,0,0,0
2023-03-12 09:15:00,1.509729408,1.53644632,1.532567398,0.566086687,0,0.437411773,1.003727341,0,0,0,0
2023-03-12 09:30:00,2.118192612,2.154428868,2.14950552,0.789706685,0,0.645032823,1.434532303,0,0,0,0
2023-03-12 09:45:00,2.25358191,2.293789311,2.287457203,0.839398268,0,0.690583005,1.530111398,0,0,0,0
2023-03-12 10:00:00,1.351116171,1.372192911,1.371131499,0.51115784,0,0.387052265,0.898119806,0,0,0,0
2023-03-12 10:15:00,2.100329508,2.137968627,2.131612545,0.781194435,0,0.63848055,1.419057078,0,0,0,0
2023-03-12 10:30:00,3.542707609,3.598688601,3.588552993,1.294569063,0,1.119778854,2.414001748,0,0,0,0
2023-03-12 10:45:00,1.567935325,1.593423388,1.590942468,0.591071291,0,0.459967826,1.051100908,0,0,0,0
2023-03-12 11:00:00,2.43862146,2.47326346,2.467705953,0.898523302,0,0.749178292,1.647839633,0,0,0,0
2023-03-12 11:15:00,5.046361303,5.113027229,5.100723673,1.82470063,0,1.619693689,3.443635591,0,0,0,0
2023-03-12 11:30:00,2.590554802,2.630315458,2.624530424,0.956106234,0,0.800612623,1.757438309,0,0,0,0
2023-03-12 11:45:00,3.665888901,3.718895567,3.709299856,1.335897896,0,1.158992058,2.494060952,0,0,0,0
2023-03-12 12:00:00,4.542525564,4.605966301,4.59411139,1.644864389,0,1.452295978,3.097890765,0,0,0,0
2023-03-12 12:15:00,4.092815958,4.152897058,4.139877239,1.485549074,0,1.301426792,2.787319664,0,0,0,0
2023-03-12 12:30:00,4.735307091,4.798098349,4.785400307,1.711478289,0,1.5138615,3.225767318,0,0,0,0
2023-03-12 12:45:00,5.509787697,5.581040405,5.567067535,1.986487013,0,1.771921114,3.758664703,0,0,0,0
2023-03-12 13:00:00,5.326642846,5.395500345,5.381829669,1.921259616,0,1.710211089,3.631515257,0,0,0,0
2023-03-12 13:15:00,4.837383441,4.903471378,4.890619314,1.748918011,0,1.547805527,3.297191737,0,0,0,0
2023-03-12 13:30:00,3.83355195,3.886866541,3.879467608,1.395876403,0,1.213377855,2.609430293,0,0,0,0
2023-03-12 13:45:00,4.477578825,4.537640595,4.527769692,1.621464476,0,1.427127312,3.049119907,0,0,0,0
2023-03-12 14:00:00,4.532174961,4.591766059,4.582009289,1.63762337,0,1.444635286,3.082314444,0,0,0,0
2023-03-12 14:15:00,4.052603457,4.108316456,4.098501195,1.469263073,0,1.283360809,2.752690475,0,0,0,0
2023-03-12 14:30:00,4.311653388,4.365124726,4.358254942,1.560716044,0,1.369639082,2.930416617,0,0,0,0
2023-03-12 14:45:00,3.652139946,3.704268123,3.695255099,1.32889522,0,1.151411825,2.479932728,0,0,0,0
2023-03-12 15:00:00,3.713025458,3.763909971,3.757581367,1.351600732,0,1.170576872,2.522545289,0,0,0,0
2023-03-12 15:15:00,3.2889873,3.334783937,3.329061858,1.200412084,0,1.031372742,2.23186873,0,0,0,0
2023-03-12 15:30:00,2.917876447,2.961374829,2.956071059,1.069244686,0,0.908676157,1.977391578,0,0,0,0
2023-03-12 15:45:00,2.610696122,2.649086799,2.644752202,0.960807306,0,0.80623896,1.767439587,0,0,0,0
2023-03-12 16:00:00,1.9109873,1.937854738,1.937385198,0.713157524,0,0.572373695,1.285826116,0,0,0,0
2023-03-12 16:15:00,1.288929785,1.30422666,1.306490815,0.48731521,0,0.364508988,0.851667603,0,0,0,0
2023-03-12 16:30:00,1.030971697,1.039679955,1.044065543,0.39286605,0,0.27606834,0.668933172,0,0,0,0
2023-03-12 16:45:00,0.858136284,0.862803907,0.869166806,0.328492839,0,0.216025925,0.544571847,0,0,0,0
2023-03-12 17:00:00,0.691985406,0.691076668,0.698943101,0.261742148,0,0.155574912,0.417373863,0,0,0,0
2023-03-12 17:15:00,0.540501289,0.534456705,0.543672045,0.197104243,0,0.098148123,0.295127435,0,0,0,0
2023-03-12 17:30:00,0.423279087,0.407717114,0.418738308,0.139897689,0,0.050817262,0.190689232,0,0,0,0
2023-03-12 17:45:00,0.332574801,0.307121215,0.313933446,0.08336986,0,0.023464983,0.085624093,0,0,0,0
2023-03-12 18:00:00,0.331276851,0.291511329,0.252225988,0.047376024,0,0.044989407,0.038330762,0,0,0,0
2023-03-12 18:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 18:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 18:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 19:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 19:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 19:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 19:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 20:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 20:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 20:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 20:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 21:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 21:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 21:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 21:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 22:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 22:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 22:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 22:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 23:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 23:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 23:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-12 23:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 00:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 00:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 00:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 00:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 01:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 01:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 01:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 01:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 02:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 02:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 02:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 02:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 03:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 03:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 03:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 03:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 04:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 04:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 04:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 04:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 05:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 05:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 05:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 05:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 06:00:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 06:15:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 06:30:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 06:45:00,0.44,0.4,0.42,0.04398,0,0.08763,0.05253,0,0,0,0
2023-03-13 07:00:00,0.356311924,0.329528059,0.319410601,0.091550511,0,0.070141872,0.104681503,0,0,0,0
2023-03-13 07:15:00,0.452090863,0.448896335,0.457643529,0.165106881,0,0.069238852,0.234315243,0,0,0,0
2023-03-13 07:30:00,0.88112326,0.891332044,0.897554252,0.339381558,0,0.222565052,0.561698651,0,0,0,0
2023-03-13 07:45:00,1.158893603,1.177843076,1.170834601,0.409823984,0,0.300197276,0.709551145,0,0,0,0
2023-03-13 08:00:00,1.568843285,1.596104521,1.596049937,0.587558724,0,0.45276318,1.040388862,0,0,0,0
2023-03-13 08:15:00,1.891323645,1.925942961,1.924821073,0.708695882,0,0.563632447,1.271799342,0,0,0,0
2023-03-13 08:30:00,2.001546058,2.036116801,2.034763153,0.747766935,0,0.599850895,1.34798022,0,0,0,0
2023-03-13 08:45:00,2.50518409,2.545948241,2.544058984,0.923852454,0,0.764668107,1.688522452,0,0,0,0
2023-03-13 09:00:00,1.835223302,1.869779197,1.867530516,0.684406811,0,0.54457375,1.229225256,0,0,0,0
2023-03-13 09:15:00,2.65484091,2.69991179,2.695278185,0.975918709,0,0.813738023,1.789752174,0,0,0,0
2023-03-13 09:30:00,2.670709929,2.712645624,2.709322512,0.984828265,0,0.823206535,1.808354036,0,0,0,0
2023-03-13 09:45:00,2.591279706,2.634040082,2.631273259,0.957654254,0,0.796695974,1.753870078,0,0,0,0
2023-03-13 10:00:00,3.532217148,3.583470551,3.579525349,1.290430677,0,1.109363177,2.399919694,0,0,0,0
2023-03-13 10:15:00,3.034649178,3.083543993,3.079013811,1.11372102,0,0.943834667,2.057613521,0,0,0,0
2023-03-13 10:30:00,4.698017265,4.764188119,4.757411868,1.699339621,0,1.494548747,3.194555348,0,0,0,0
2023-03-13 10:45:00,4.724555959,4.78460418,4.780258991,1.707595165,0,1.502374056,3.209726745,0,0,0,0
2023-03-13 11:00:00,4.367349465,4.423213349,4.420111763,1.580865249,0,1.383664727,2.964339414,0,0,0,0
2023-03-13 11:15:00,5.156876896,5.22256553,5.216557663,1.859806449,0,1.64167549,3.501993887,0,0,0,0
2023-03-13 11:30:00,5.441267743,5.50985294,5.501676578,1.962002714,0,1.738782476,3.701366936,0,0,0,0
2023-03-13 11:45:00,4.498415322,4.557457339,4.555074435,1.632397276,0,1.427970378,3.0600521,0,0,0,0
2023-03-13 12:00:00,4.401798381,4.462132821,4.45796048,1.600978633,0,1.398824382,2.999300396,0,0,0,0
2023-03-13 12:15:00,6.05073458,6.125250064,6.116854784,2.176251865,0,1.946743814,4.122552001,0,0,0,0
2023-03-13 12:30:00,5.850892303,5.919153168,5.912976308,2.110876944,0,1.87821798,3.989775141,0,0,0,0
2023-03-13 12:45:00,5.791036157,5.865866037,5.857288531,2.087637175,0,1.86166981,3.948006372,0,0,0,0
2023-03-13 13:00:00,5.011049819,5.072288587,5.06642055,1.807878052,0,1.595296566,3.40160067,0,0,0,0
2023-03-13 13:15:00,4.224034199,4.28159928,4.274598069,1.53728082,0,1.340769602,2.879385601,0,0,0,0
2023-03-13 13:30:00,4.092278262,4.145490246,4.140065544,1.491471388,0,1.299327023,2.790391384,0,0,0,0
2023-03-13 13:45:00,3.711731158,3.765598995,3.760695176,1.358361644,0,1.174443287,2.53314906,0,0,0,0
2023-03-13 14:00:00,4.17900551,4.231501511,4.229740491,1.523690432,0,1.327348856,2.849973952,0,0,0,0
2023-03-13 14:15:00,3.475254763,3.522797001,3.520806665,1.27764105,0,1.091676884,2.370254335,0,0,0,0
2023-03-13 14:30:00,3.474501289,3.520081767,3.517755299,1.274350955,0,1.092145869,2.366286706,0,0,0,0
2023-03-13 14:45:00,3.042926653,3.090921364,3.086472216,1.121414141,0,0.949353801,2.070390697,0,0,0,0
2023-03-13 15:00:00,1.531219011,1.555066593,1.557936965,0.582644791,0,0.446596045,1.029442194,0,0,0,0
2023-03-13 15:15:00,0.918490717,0.931729942,0.937347755,0.358988464,0,0.238806899,0.597809571,0,0,0,0
2023-03-13 15:30:00,0.924058127,0.936140442,0.941487717,0.359762855,0,0.240697124,0.600357742,0,0,0,0
2023-03-13 15:45:00,0.911324845,0.9226708,0.928860482,0.355006802,0,0.235147682,0.590244422,0,0,0,0
2023-03-13 16:00:00,0.768763031,0.775125809,0.78365656,0.300815148,0,0.185038304,0.485836182,0,0,0,0
2023-03-13 16:15:00,0.519341939,0.523727644,0.530597965,0.200261721,0,0.096793372,0.297087674,0,0,0,0
2023-03-13 16:30:00,0.358104851,0.348847214,0.348100293,0.117450313,0,0.037114757,0.14337778,0,0,0,0
2023-03-13 16:45:00,0.346459636,0.341822171,0.347134605,0.112963524,0,0.028705477,0.132333491,0,0,0,0
2023-03-13 17:00:00,0.373929484,0.369344382,0.376852436,0.1290966,0,0.037994655,0.166324797,0,0,0,0
2023-03-13 17:15:00,0.47382551,0.474022536,0.48036716,0.173953205,0,0.076404412,0.250173493,0,0,0,0
2023-03-13 17:30:00,0.609842078,0.6137918,0.621740145,0.236964299,0,0.128004187,0.364849374,0,0,0,0
2023-03-13 17:45:00,0.343400227,0.331944241,0.310387915,0.104958397,0,0.033905073,0.123640727,0,0,0,0
2023-03-13 18:00:00,0.374525849,0.341448285,0.314310856,0.048120799,0,0.069166014,0.052750249,0,0,0,0
2023-03-13 18:15:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 18:30:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 18:45:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 19:00:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 19:15:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 19:30:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 19:45:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 20:00:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 20:15:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-13 20:30:00,0.46,0.44,0.45,0.04231,0,0.11238,0.06599,0,0,0,0
2023-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2023-03-14 00:15:00,0.111876118,0.088415032,0.063710516,0,0,0.025333896,0.024417674,0,0,0,0
2023-03-14 00:30:00,0.150619945,0.128545796,0.083654231,0.018109149,0,0.041295505,0.026060064,0,0,0,0
2023-03-14 00:45:00,0.160841986,0.159070027,0.159482959,0.057061831,0,0.028511004,0.079607394,0,0,0,0
2023-03-14 01:00:00,0.252734934,0.255170521,0.25689825,0.097409204,0,0.059972292,0.157391774,0,0,0,0
2023-03-14 01:15:00,0.380049233,0.386148811,0.386669297,0.14405235,0,0.103738821,0.247773873,0,0,0,0
2023-03-14 01:30:00,0.529130754,0.538726834,0.538691131,0.198953574,0,0.154004556,0.353069239,0,0,0,0
2023-03-14 01:45:00,0.647771572,0.658767787,0.658640899,0.240834719,0,0.193030507,0.433772226,0,0,0,0
2023-03-14 02:00:00,-0.31084178,-0.31644784,-0.316209934,-0.116649022,0,-0.092635325,-0.209301164,0,0,0,0
2023-03-14 02:15:00,1.260140388,1.282061266,1.280013333,0.469767683,0,0.388540036,0.858332508,0,0,0,0
2023-03-14 02:30:00,1.333926437,1.355540809,1.353844885,0.495759653,0,0.413967232,0.909400773,0,0,0,0
2023-03-14 02:45:00,1.473356105,1.497808695,1.495566682,0.543899914,0,0.459722281,1.003364965,0,0,0,0
2023-03-14 03:00:00,1.875637283,1.903716707,1.900347265,0.685317044,0,0.592056644,1.277192427,0,0,0,0
2023-03-14 03:15:00,2.11752133,2.148301615,2.144130394,0.770365349,0,0.672189258,1.442679565,0,0,0,0
2023-03-14 03:30:00,2.340535075,2.374389767,2.369549718,0.848325339,0,0.745902191,1.594659869,0,0,0,0
2023-03-14 03:45:00,2.690403319,2.72699581,2.721725263,0.970597626,0,0.861850463,1.832311318,0,0,0,0
2023-03-14 04:00:00,2.644460869,2.679111115,2.674648079,0.953669612,0,0.845216144,1.798924648,0,0,0,0
2023-03-14 04:15:00,2.635920496,2.669909359,2.665276618,0.949395469,0,0.842008703,1.79152678,0,0,0,0
2023-03-14 04:30:00,2.552962909,2.584216713,2.581788173,0.921299893,0,0.812443899,1.733511468,0,0,0,0
2023-03-14 04:45:00,-0.336902751,-0.340761554,-0.340543813,-0.120792051,0,-0.107820992,-0.228534351,0,0,0,0
2023-03-14 05:00:00,6.185144394,6.249548874,6.247289132,2.21552174,0,1.975363594,4.190387377,0,0,0,0
2023-03-14 05:15:00,6.40852316,6.48619946,6.474647401,2.296047207,0,2.054727372,4.351893839,0,0,0,0
2023-03-14 05:30:00,6.47449735,6.552826258,6.540865875,2.323645502,0,2.078356173,4.402650104,0,0,0,0
2023-03-14 05:45:00,6.512457351,6.599087231,6.587207682,2.340257265,0,2.101251766,4.440178126,0,0,0,0
2023-03-14 06:00:00,6.45580452,6.540503644,6.527769432,2.318546191,0,2.08367077,4.401618861,0,0,0,0
2023-03-14 06:15:00,6.560565585,6.6391559,6.631234377,2.354854811,0,2.11095211,4.466310727,0,0,0,0
2023-03-14 06:30:00,5.569919351,5.638471229,5.634140635,2.00194067,0,1.780566251,3.782033553,0,0,0,0
2023-03-14 06:45:00,5.560136499,5.636749811,5.627436086,1.996285411,0,1.779409918,3.775628346,0,0,0,0
2023-03-14 07:00:00,5.24721474,5.325556741,5.313225208,1.894342601,0,1.684314174,3.578681591,0,0,0,0
2023-03-14 07:15:00,4.283982756,4.349451241,4.341926936,1.558101989,0,1.364800554,2.923513037,0,0,0,0
2023-03-14 07:30:00,4.91002865,4.982879638,4.971715656,1.778453696,0,1.571635765,3.349058097,0,0,0,0
2023-03-14 07:45:00,5.457838324,5.530644036,5.522772487,1.970785601,0,1.753312184,3.723635828,0,0,0,0
2023-03-14 08:00:00,4.652380915,4.716102471,4.711014151,1.686070433,0,1.482942206,3.1685335,0,0,0,0
2023-03-14 08:15:00,4.638711509,4.698057654,4.6934509,1.68242328,0,1.478625911,3.160674197,0,0,0,0
2023-03-14 08:30:00,4.127653424,4.183762609,4.18032529,1.504713236,0,1.310731358,2.815304485,0,0,0,0
